id,Target_Index,system,src,ref,hyps,mqm_score
18,158,NLLB_MBR_BLEU,"המחיר החדש לליטר בנזין 95 אוקטן, יעמוד על-8.08 ומי שיבקש להינות משירות מלא, יידרש לשלם עוד 21 אגורות לליטר.","The new price per liter of 95 octane gasoline will be 8.08 NIS and those who wish to enjoy full service, will be requested to pay an extra 21 agorot per liter.","The new price for the liter of 95-octane gasoline, will stand at 8.08 and those who wish to enjoy full service will be required to pay an additional 21 cents per liter.",-1.0
19,158,ZengHuiMT,"המחיר החדש לליטר בנזין 95 אוקטן, יעמוד על-8.08 ומי שיבקש להינות משירות מלא, יידרש לשלם עוד 21 אגורות לליטר.","The new price per liter of 95 octane gasoline will be 8.08 NIS and those who wish to enjoy full service, will be requested to pay an extra 21 agorot per liter.",The new price per liter of 95-octane gasoline will be 8/8. 08 Those who wish to enjoy full service will be required to pay an additional 21 cents per liter.,-0.0
20,158,GTCOM_Peter,"המחיר החדש לליטר בנזין 95 אוקטן, יעמוד על-8.08 ומי שיבקש להינות משירות מלא, יידרש לשלם עוד 21 אגורות לליטר.","The new price per liter of 95 octane gasoline will be 8.08 NIS and those who wish to enjoy full service, will be requested to pay an extra 21 agorot per liter.",The new price for a liter of 95-octane gasoline will be -8.08 and those who wish to enjoy full service will be required to pay another 21 cents per liter.,-1.0
21,158,ONLINE-Y,"המחיר החדש לליטר בנזין 95 אוקטן, יעמוד על-8.08 ומי שיבקש להינות משירות מלא, יידרש לשלם עוד 21 אגורות לליטר.","The new price per liter of 95 octane gasoline will be 8.08 NIS and those who wish to enjoy full service, will be requested to pay an extra 21 agorot per liter.",The new price per liter of 95-octane gasoline will be 8.08 and those wishing to enjoy full service will be required to pay an additional 21 penny per liter.,-1.0
22,158,ONLINE-B,"המחיר החדש לליטר בנזין 95 אוקטן, יעמוד על-8.08 ומי שיבקש להינות משירות מלא, יידרש לשלם עוד 21 אגורות לליטר.","The new price per liter of 95 octane gasoline will be 8.08 NIS and those who wish to enjoy full service, will be requested to pay an extra 21 agorot per liter.",The new price per liter of 95 octane gasoline will be 8.08 and those who wish to enjoy full service will be required to pay another 21 cents per liter.,-1.0
23,158,Lan-BridgeMT,"המחיר החדש לליטר בנזין 95 אוקטן, יעמוד על-8.08 ומי שיבקש להינות משירות מלא, יידרש לשלם עוד 21 אגורות לליטר.","The new price per liter of 95 octane gasoline will be 8.08 NIS and those who wish to enjoy full service, will be requested to pay an extra 21 agorot per liter.",The new price for a liter of 95-octane gasoline will be 8.08 and anyone wishing to enjoy full service will be required to pay an additional 21 cents a liter.,-1.0
24,158,ONLINE-A,"המחיר החדש לליטר בנזין 95 אוקטן, יעמוד על-8.08 ומי שיבקש להינות משירות מלא, יידרש לשלם עוד 21 אגורות לליטר.","The new price per liter of 95 octane gasoline will be 8.08 NIS and those who wish to enjoy full service, will be requested to pay an extra 21 agorot per liter.","The new price for a liter of 95-octane gasoline will be 8.08, and those who wish to enjoy full service will be required to pay an additional 21 agorot per liter.",-0.0
25,158,UvA-LTL,"המחיר החדש לליטר בנזין 95 אוקטן, יעמוד על-8.08 ומי שיבקש להינות משירות מלא, יידרש לשלם עוד 21 אגורות לליטר.","The new price per liter of 95 octane gasoline will be 8.08 NIS and those who wish to enjoy full service, will be requested to pay an extra 21 agorot per liter.",The new price for a liter of 95-octane gasoline will be 8.08 and those who wish to enjoy full service will be required to pay an additional 21 agorot per liter.,-0.0
26,531,GPT4-5shot,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another deficiency found relates to the fact that since the committee began its work, the Ministry of Health has not asked the health funds to report on the extent of use and utilization of the drugs in the basket - which would have allowed to analyze and control the budget given to them.",-7.0
27,531,Samsung_Research_Philippines,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.",The Ministry of Health has not asked HMOs for reports on the extent of use and use of the drugs in the basket - which could analyze and audit.,-32.0
28,531,ONLINE-G,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another flaw is that since the committee began its activity, the Ministry of Health has not asked the health funds for reports on the scope of the uses and utilization of the drugs in the basket – which would have allowed them to analyze and audit the budget given to them.",-6.0
29,531,refA,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.",-5.0
30,531,NLLB_Greedy,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another deficiency found concerns the fact that since the committee began its activities, the Ministry of Health did not ask the hospital funds for reports on the extent of the use and utilization of the drugs that were cancelled, which would have allowed to analyze and control the budget allocated to them.",-11.0
31,531,NLLB_MBR_BLEU,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another deficiency found concerns the fact that since the commission began operation, the Ministry of Health has not asked the hospital funds for reports on the extent of use and utilization of the drugs in the database  which would allow to analyze and control the budget allocated to them.",-5.0
32,531,ZengHuiMT,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another flaw found relates to the fact that since the committee began its activities, the Ministry of Health has not asked the HMOs for reports on the scope of uses and utilization of the drugs in the basket  which would have made it possible to analyze and control the budget given to them.",-0.0
33,531,GTCOM_Peter,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another defect that was found concerns the fact that since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the extent of use and utilization of the drugs in the basket - which would have made it possible to analyze and audit the budget given to them.",-6.0
34,531,ONLINE-Y,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another flaw found concerns that since the commission began operations, the Ministry of Health has not asked the HMO for reports on the extent of the use and utilization of the drugs in the basket — which would have made it possible to analyze and review the budget given to them.",-12.0
35,531,ONLINE-B,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another deficiency that was found relates to the fact that since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the drugs in the basket - which would have allowed for the analysis and control of the budget given to them.",-5.0
36,531,Lan-BridgeMT,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another flaw is that since the committee started, the Ministry of Health has not asked the hospitals to report on the volume of use and utilization of the drugs in Basel X, which would allow them to analyze and control the budget given to them.",-15.0
37,531,ONLINE-A,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another flaw found relates to the fact that since the committee began its activity, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the drugs in the basket – which would have made it possible to analyze and control the budget given to them.",-6.0
38,531,UvA-LTL,"ליקוי נוסף שנמצא נוגע לכך שמאז שהוועדה החלה את פעילות, משרד הבריאות לא ביקש מקופות החולים דיווחים על היקף השימושים וניצול התרופות שבסל – מה שהיה מאפשר לנתח ולבקר את התקציב שניתן להן.","Another discrepancy found relates to the fact that ever since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the scope of uses and utilization of the medicines in the basket – which would have allowed for the analysis and control of the budget given to them.","Another flaw found relates to the fact that since the committee began its activities, the Ministry of Health has not asked the health funds for reports on the extent of the use and utilization of the drugs in the basket - which would have made it possible to analyze and control the budget given to them.",-5.0
39,227,GPT4-5shot,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The State Comptroller noted in a report two months ago that two million employees are entitled to tax refunds amounting to 3.6 billion shekels, which means it's worth checking if you are also entitled to a tax refund.",-0.0
40,227,Samsung_Research_Philippines,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.",The auditor noted in a report two months ago that two million employees are eligible for tax refunds of NIS 3.6 billion.,-10.0
41,227,ONLINE-G,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The State Comptroller noted in a report two months ago that two million employees are entitled to tax returns totaling NIS 3.6 billion, which means you should also check whether you are eligible to receive tax returns.",-5.0
42,227,refA,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.",-0.0
43,227,NLLB_Greedy,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The state comptroller said in a report from about two months ago that two million employees are eligible for a tax refund of NIS 3.6 billion, which means you should check to see if you're eligible for a tax refund.",-1.0
44,227,NLLB_MBR_BLEU,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The comptroller of the state noted in a report from about two months ago that two million workers are eligible for a tax refund of NIS 3.6 billion, which means you should check if you're eligible, too.",-6.0
45,227,ZengHuiMT,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The State Comptroller noted in a report from two months ago that two million employees are entitled to tax refunds of 3%. NIS 6 billion, which means you should also check whether you are entitled to tax refunds.",-5.0
46,227,GTCOM_Peter,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The State Comptroller noted in a report from about two months ago that two million employees are entitled to tax refunds of NIS 3.6 billion, which means that you should also check whether you are eligible to receive tax refunds.",-1.0
47,227,ONLINE-Y,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The state comptroller noted in a report two months ago that two million employees are eligible for tax rebates of NIS 3.6 billion, which means you should also check whether you are eligible to receive tax returns.",-5.0
48,227,ONLINE-B,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The State Comptroller stated in a report from about two months ago that two million employees are entitled to tax refunds in the amount of 3.6 billion shekels, which means that you should also check whether you are entitled to receive tax refunds.",-0.0
49,227,Lan-BridgeMT,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The State Auditor stated in a report about two months ago that two million employees are eligible for tax refunds of NIS 3.6 billion, which means you should also check if you are eligible for tax refunds.",-5.0
50,227,ONLINE-A,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The State Comptroller noted in a report from two months ago that two million employees are entitled to tax refunds of NIS 3.6 billion, which means that you should also check whether you are eligible for tax refunds.",-1.0
51,227,UvA-LTL,"מבקר המדינה ציין בדו""ח מלפני כחודשיים כי שני מיליון שכירים זכאים להחזרי מס בגובה של 3.6 מילארד שקלים, מה שאומר שכדאי גם לכם לבדוק האם אתם זכאים לקבל החזרי מס.","The State Comptroller stated in a report published about two months ago, that two million employees are entitled to tax refunds of 3.6 billion NIS, meaning you should also check whether you are entitled to receive tax refunds.","The State Comptroller noted in a report two months ago that two million employees are entitled to tax refunds of NIS 3.6 billion, which means that you should also check whether you are eligible for tax refunds.",-0.0
52,267,GPT4-5shot,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the Corona crisis, the salary in 2021 increased by 2% compared to 2020, and the average salary in Israel was 11,675 shekels gross.",-0.0
53,267,Samsung_Research_Philippines,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the coronavirus crisis, wages in 2021 increased by 2% compared to 2020, and the average wage in Israel was NIS 11,675.",-1.0
54,267,ONLINE-G,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the Corona crisis, wages in 2021 increased by 2% compared to 2020, and the average salary in Israel was NIS 11,675 gross.",-0.0
55,267,refA,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.",-0.0
56,267,NLLB_Greedy,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the corona crisis, the salary in 2021 increased by 2% compared to 2020, and the average salary in Israel stood at 11,675 shekels gross.",-1.0
57,267,NLLB_MBR_BLEU,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the corona crisis, the salary in 2021 increased by 2% compared to 2020, and the average salary in Israel stood at NIS 11,675 gross.",-0.0
58,267,ZengHuiMT,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the coronavirus crisis, wages in 2021 increased by 2% compared to 2020, and the average wage in Israel was NIS 11, 675 gross.",-5.0
59,267,GTCOM_Peter,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the coronavirus crisis, wages in 2021 increased by 2% compared to 2020, and the average wage in Israel stood at NIS 11,675 gross.",-0.0
60,267,ONLINE-Y,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the coronavirus crisis, wages in 2021 rose 2% compared to 2020, and the average salary in Israel was 11,675 gross shekels.",-5.0
61,267,ONLINE-B,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the corona crisis, wages in 2021 increased by 2% compared to 2020, and the average wage in Israel was NIS 11,675 gross.",-0.0
62,267,Lan-BridgeMT,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the coronavirus crisis, the salary in 2021 increased by 2% compared to 2020, and the average salary in Israel stood at 11,675 shekels gross.",-0.0
63,267,ONLINE-A,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the COVID-19 crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was NIS 11,675.",-0.0
64,267,UvA-LTL,"מאידך, למרות משבר הקורונה, השכר בשנת 2021 עלה ב-2% בהשוואה לשנת 2020, והשכר הממוצע בישראל עמד על 11,675 שקלים ברוטו.","On the other hand, despite the Corona Virus crisis, wages in 2021 increased by 2% compared to 2020, and the average gross salary in Israel was 11,675 NIS.","On the other hand, despite the COVID-19 crisis, wages in 2021 increased by 2% compared to 2020, and the average wage in Israel was NIS 11,675 gross.",-0.0
